BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
250;Urdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;6407;Anz.;Anzahl;
250;Urdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;7322;Anz.;Anzahl;
250;Urdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;8755;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1392;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1327;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1395;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1442;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1487;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1434;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;2021;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;2161;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;2243;Anz.;Anzahl;
251;Weiningen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;2152;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;443621;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;448474;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;455549;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;461796;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;468852;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;472777;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;479839;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;491835;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;499346;Anz.;Anzahl;
261;Zürich;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;495223;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1151;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1155;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1179;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1207;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1232;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1246;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1233;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1250;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1242;Anz.;Anzahl;
292;Stammheim;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1256;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;9861;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;9948;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;9846;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;9785;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;9655;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;9724;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;9644;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;9749;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;9850;Anz.;Anzahl;
293;Wädenswil;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;9938;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1634;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1651;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1676;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1728;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1642;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1689;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1628;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1634;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1663;Anz.;Anzahl;
294;Elgg;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1657;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;10019;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;9986;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;9994;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;10055;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;10145;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;10166;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;10125;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;10347;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;10548;Anz.;Anzahl;
295;Horgen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;10468;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;6707;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;6903;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;7053;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;7034;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;7227;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;7037;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;6908;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;6953;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;7148;Anz.;Anzahl;
296;Illnau-Effretikon;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;6941;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1767;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1754;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1786;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1867;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1826;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1875;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1860;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1941;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1942;Anz.;Anzahl;
297;Bauma;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1985;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;1264;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;1278;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;1315;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;1298;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;1357;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;1450;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;1525;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;1570;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;1632;Anz.;Anzahl;
298;Wiesendangen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;1610;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;16228;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;16290;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;16472;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;16884;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;17138;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;17487;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;17551;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;17734;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;18167;Anz.;Anzahl;
0;Bezirk Affoltern;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;18013;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;11012;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;11060;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;11128;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;11239;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;11142;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;11301;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;11636;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;11971;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;12202;Anz.;Anzahl;
0;Bezirk Andelfingen;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;12424;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;106512;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;107054;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;106601;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;110382;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;110984;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;112491;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2017;113402;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2018;114660;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2019;118137;Anz.;Anzahl;
0;Bezirk Bülach;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2020;115822;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2011;37861;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2012;38195;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2013;38216;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2014;38535;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2015;38283;Anz.;Anzahl;
0;Bezirk Dielsdorf;Arbeit und Unternehmen;Betriebe, Beschäftigte (Sektoren 1, 2 und 3);Beschäftigung / Vollzeitäquivalente;595;Total Beschäftigte [Anz.];2016;38627;Anz.;Anzahl;
